,State,DC Fast Charge,Level 1,Level 2,EV Network
5365,CO,6.0,,,Tesla
5366,CT,8.0,,,Tesla
5367,FL,5.0,,,Tesla
5368,FL,8.0,,,Tesla
5369,FL,6.0,,,Tesla
5370,FL,6.0,,,Tesla
5371,GA,10.0,,,Tesla
5372,GA,4.0,,,Tesla
5373,IL,8.0,,,Tesla
5374,IL,8.0,,,Tesla
5375,IN,8.0,,,Tesla
5376,KS,8.0,,,Tesla
5377,LA,6.0,,,Tesla
5378,MD,6.0,,,Tesla
5379,MA,8.0,,,Tesla
5380,MA,8.0,,,Tesla
5381,MT,4.0,,,Tesla
5382,MT,6.0,,,Tesla
5383,MT,6.0,,,Tesla
5384,MT,4.0,,,Tesla
5385,NJ,8.0,,,Tesla
5386,OH,8.0,,,Tesla
5387,OH,8.0,,,Tesla
5388,GA,,,1.0,SemaCharge Network
5389,NY,,,2.0,ChargePoint Network
5390,CA,,,4.0,ChargePoint Network
5391,TX,,,1.0,ChargePoint Network
5392,VA,,,1.0,ChargePoint Network
5393,WA,,,2.0,ChargePoint Network
5394,NH,,,2.0,ChargePoint Network
5395,CA,,,1.0,ChargePoint Network
5396,NY,,,2.0,ChargePoint Network
5397,MD,,,2.0,ChargePoint Network
5398,MD,,,2.0,ChargePoint Network
5399,WA,,,2.0,ChargePoint Network
5400,GA,,,2.0,ChargePoint Network
5401,NY,,,2.0,EV Connect
5402,NY,,,3.0,EV Connect
5403,NY,,,3.0,EV Connect
5404,NY,,,3.0,EV Connect
5405,NY,,,2.0,EV Connect
5406,NY,,,2.0,EV Connect
5407,NY,,,3.0,EV Connect
5408,NY,,,3.0,EV Connect
5409,NY,,,2.0,
5410,NY,,,2.0,
5411,NY,,,4.0,
5412,NY,,,4.0,EV Connect
5413,NY,,,2.0,EV Connect
5414,NY,,,2.0,EV Connect
5415,NY,,,3.0,EV Connect
5416,NY,,,3.0,EV Connect
5417,NY,,,3.0,EV Connect
5418,NY,,,3.0,EV Connect
5419,NY,,,2.0,EV Connect
5420,NY,,,2.0,EV Connect
5421,CA,,,2.0,ChargePoint Network
5422,IL,,,1.0,ChargePoint Network
5423,CA,,,2.0,ChargePoint Network
5424,NY,,,2.0,ChargePoint Network
5425,CO,,,2.0,ChargePoint Network
5426,MN,,,2.0,ChargePoint Network
5427,TX,,,2.0,ChargePoint Network
5428,CA,,,2.0,ChargePoint Network
5429,NY,,,2.0,ChargePoint Network
5430,VT,,,2.0,ChargePoint Network
5431,VT,,,2.0,ChargePoint Network
5432,CA,,,2.0,ChargePoint Network
5433,TX,,,2.0,ChargePoint Network
5434,CA,,,2.0,ChargePoint Network
5435,MA,,,2.0,ChargePoint Network
5436,NJ,,,2.0,ChargePoint Network
5437,WA,,,4.0,ChargePoint Network
5438,CA,,,5.0,ChargePoint Network
5439,CA,,,2.0,ChargePoint Network
5440,FL,,,2.0,ChargePoint Network
5441,TX,,,1.0,ChargePoint Network
5442,SC,1.0,,4.0,ChargePoint Network
5443,SC,1.0,,8.0,ChargePoint Network
5444,TX,,4.0,4.0,ChargePoint Network
5445,NV,,,2.0,ChargePoint Network
5446,CA,,,5.0,ChargePoint Network
5447,TX,,,2.0,ChargePoint Network
5448,CA,,,2.0,ChargePoint Network
5449,CO,,,2.0,ChargePoint Network
5450,OH,,,2.0,
5451,KY,,4.0,,
5452,KY,,4.0,,
5453,SC,,,2.0,
5454,NJ,,7.0,,
5455,FL,,,1.0,
5456,ME,,,1.0,
5457,ME,,,1.0,
5458,ID,,,2.0,
5459,WA,,,12.0,
5460,DE,,,2.0,
5461,GA,,,4.0,SemaCharge Network
5462,MA,,,13.0,SemaCharge Network
5463,NH,,,4.0,ChargePoint Network
5464,MN,,,1.0,ChargePoint Network
5465,WA,,,4.0,ChargePoint Network
5466,CA,,,2.0,ChargePoint Network
5467,CA,,,2.0,ChargePoint Network
5468,CA,,,2.0,ChargePoint Network
5469,CO,,,2.0,ChargePoint Network
5470,CO,,,1.0,ChargePoint Network
5471,CO,,,2.0,ChargePoint Network
5472,ME,,,1.0,
5473,GA,,,2.0,ChargePoint Network
5474,NV,,,2.0,ChargePoint Network
5475,CA,,,3.0,Tesla
5476,CA,,,1.0,Tesla
5477,CA,,,2.0,ChargePoint Network
5478,NY,,,4.0,ChargePoint Network
5479,IA,,,2.0,ChargePoint Network
5480,DE,,,2.0,ChargePoint Network
5481,NJ,,,2.0,ChargePoint Network
5482,NJ,,,2.0,ChargePoint Network
5483,RI,,,2.0,ChargePoint Network
5484,GA,1.0,,,ChargePoint Network
5485,CA,1.0,,,ChargePoint Network
5486,CO,,,4.0,ChargePoint Network
5487,CA,,,4.0,ChargePoint Network
5488,NJ,,,2.0,ChargePoint Network
5489,MI,,,2.0,ChargePoint Network
5490,CA,,,3.0,ChargePoint Network
5491,CA,,,4.0,ChargePoint Network
5492,NJ,,,2.0,ChargePoint Network
5493,NC,,,18.0,ChargePoint Network
5494,NC,,,1.0,
5495,OR,2.0,,1.0,OpConnect
5496,NC,,,2.0,
5497,TN,6.0,,1.0,Tesla
5498,TN,,,1.0,Tesla
5499,CA,,,10.0,Greenlots
5500,NC,,,1.0,
5501,CA,,,6.0,ChargePoint Network
5502,WI,,,1.0,ChargePoint Network
5503,CA,,,6.0,ChargePoint Network
5504,CA,,,4.0,ChargePoint Network
5505,OR,,,3.0,ChargePoint Network
5506,MA,,,2.0,ChargePoint Network
5507,NY,,,2.0,ChargePoint Network
5508,FL,1.0,,,ChargePoint Network
5509,TX,,,2.0,SemaCharge Network
5510,WA,2.0,,,ChargePoint Network
5511,MD,,,1.0,SemaCharge Network
5512,CA,,,2.0,ChargePoint Network
5513,MA,,,2.0,ChargePoint Network
5514,NE,,,2.0,ChargePoint Network
5515,CA,,,8.0,ChargePoint Network
5516,CO,,,1.0,ChargePoint Network
5517,TX,,,2.0,ChargePoint Network
5518,GA,,,2.0,ChargePoint Network
5519,TX,,,1.0,ChargePoint Network
5520,NC,,1.0,1.0,ChargePoint Network
5521,TX,,,6.0,ChargePoint Network
5522,MD,,,2.0,ChargePoint Network
5523,CA,,,16.0,ChargePoint Network
5524,OK,,1.0,1.0,ChargePoint Network
5525,NY,,,2.0,ChargePoint Network
5526,MD,,,4.0,ChargePoint Network
5527,NE,,,2.0,ChargePoint Network
5528,CA,,,3.0,
5529,CA,,,2.0,
5530,CA,,,2.0,
5531,MI,,1.0,,
5532,MN,,,3.0,Tesla
5533,IL,,,1.0,
5534,NH,,,2.0,
5535,NH,,,3.0,
5536,NH,6.0,,,Tesla
5537,NH,6.0,,,Tesla
5538,NH,,8.0,,
5539,NJ,,4.0,2.0,
5540,NJ,,8.0,9.0,
5541,DC,,4.0,2.0,
5542,CA,,,1.0,
5543,MA,,4.0,2.0,
5544,CA,,,6.0,SemaCharge Network
5545,CA,,,2.0,ChargePoint Network
5546,CA,,,2.0,ChargePoint Network
5547,TX,,,4.0,ChargePoint Network
5548,KS,,,2.0,ChargePoint Network
5549,KS,,,2.0,ChargePoint Network
5550,VA,2.0,,,
5551,VA,2.0,,,Greenlots
5552,TX,,,2.0,ChargePoint Network
5553,TX,,,2.0,ChargePoint Network
5554,MA,1.0,,1.0,ChargePoint Network
5555,VT,,,2.0,ChargePoint Network
5556,CA,4.0,,,Tesla
5557,CA,8.0,,,Tesla
5558,CA,4.0,,,Tesla
5559,CA,10.0,,,Tesla
5560,CA,8.0,,,Tesla
5561,KS,6.0,,,Tesla
5562,KY,8.0,,,Tesla
5563,KY,6.0,,,Tesla
5564,LA,6.0,,,Tesla
5565,MA,8.0,,,Tesla
5566,NV,6.0,,,Tesla
5567,NV,4.0,,,Tesla
5568,NV,8.0,,,Tesla
5569,NV,6.0,,,Tesla
5570,NY,8.0,,,Tesla
5571,VT,8.0,,,Tesla
5572,GA,,,4.0,ChargePoint Network
5573,TX,,,2.0,ChargePoint Network
5574,NE,,,2.0,ChargePoint Network
5575,CO,,,1.0,ChargePoint Network
5576,TX,,,2.0,ChargePoint Network
5577,CA,,,2.0,ChargePoint Network
5578,CO,,,2.0,ChargePoint Network
5579,OH,,,2.0,ChargePoint Network
5580,OR,,,1.0,ChargePoint Network
5581,MD,,,2.0,ChargePoint Network
5582,FL,,,2.0,ChargePoint Network
5583,TX,,,2.0,ChargePoint Network
5584,FL,,,1.0,ChargePoint Network
5585,IL,1.0,,,ChargePoint Network
5586,CA,,,2.0,SemaCharge Network
5587,OR,,,3.0,ChargePoint Network
5588,UT,,,2.0,ChargePoint Network
5589,MI,,,2.0,ChargePoint Network
5590,CT,,,4.0,
5591,CT,,,2.0,
5592,CT,,,2.0,
5593,PA,,,2.0,SemaCharge Network
5594,CA,,,1.0,SemaCharge Network
5595,OH,,,2.0,SemaCharge Network
5596,AZ,,,1.0,SemaCharge Network
5597,CA,,,1.0,ChargePoint Network
5598,CA,,3.0,3.0,ChargePoint Network
5599,CA,,1.0,1.0,ChargePoint Network
5600,VT,1.0,,,ChargePoint Network
5601,CA,,,2.0,ChargePoint Network
5602,CA,,,2.0,ChargePoint Network
5603,MA,,,2.0,ChargePoint Network
5604,FL,,,2.0,ChargePoint Network
5605,CA,,,2.0,ChargePoint Network
5606,GA,,,2.0,ChargePoint Network
5607,OR,,,1.0,AeroVironment Network
5608,OR,1.0,,1.0,AeroVironment Network
5609,OR,1.0,,1.0,AeroVironment Network
5610,OR,1.0,,1.0,AeroVironment Network
5611,OR,1.0,,1.0,AeroVironment Network
5612,WA,1.0,,1.0,AeroVironment Network
5613,WA,,,1.0,AeroVironment Network
5614,WA,1.0,,1.0,AeroVironment Network
5615,WA,1.0,,1.0,AeroVironment Network
5616,OR,1.0,,1.0,AeroVironment Network
5617,WA,1.0,,1.0,AeroVironment Network
5618,WA,1.0,,1.0,AeroVironment Network
5619,WA,1.0,,1.0,AeroVironment Network
5620,OR,1.0,,1.0,AeroVironment Network
5621,WA,,,2.0,AeroVironment Network
5622,WA,1.0,,1.0,AeroVironment Network
5623,WA,,,1.0,AeroVironment Network
5624,OR,1.0,,1.0,AeroVironment Network
5625,OR,1.0,,1.0,AeroVironment Network
5626,CA,,,1.0,OpConnect
5627,CA,,,1.0,OpConnect
5628,CA,,,1.0,OpConnect
5629,HI,,,1.0,OpConnect
5630,HI,,1.0,1.0,OpConnect
5631,HI,,2.0,2.0,OpConnect
5632,HI,,,1.0,OpConnect
5633,NC,,,1.0,OpConnect
5634,OR,,,1.0,OpConnect
5635,FL,,,2.0,Tesla
5636,UT,,,1.0,Tesla
5637,CA,,,1.0,Tesla
5638,CA,,,4.0,ChargePoint Network
5639,CA,,,2.0,ChargePoint Network
5640,MA,,,2.0,ChargePoint Network
5641,CA,,,2.0,ChargePoint Network
5642,GA,,,2.0,ChargePoint Network
5643,NV,,,2.0,ChargePoint Network
5644,OR,,,1.0,
5645,CA,,,1.0,ChargePoint Network
5646,CA,,,1.0,ChargePoint Network
5647,MI,,,4.0,ChargePoint Network
5648,WA,,,4.0,ChargePoint Network
5649,CA,,,2.0,ChargePoint Network
5650,IL,,,2.0,ChargePoint Network
5651,GA,,,4.0,ChargePoint Network
5652,GA,,,6.0,ChargePoint Network
5653,GA,,,2.0,ChargePoint Network
5654,GA,,,4.0,ChargePoint Network
5655,GA,,,2.0,ChargePoint Network
5656,GA,,,2.0,ChargePoint Network
5657,FL,,,4.0,SemaCharge Network
5658,GA,,,4.0,ChargePoint Network
5659,DC,,,1.0,SemaCharge Network
5660,FL,,,2.0,SemaCharge Network
5661,CA,,,2.0,ChargePoint Network
5662,MA,,,2.0,ChargePoint Network
5663,MA,,,2.0,ChargePoint Network
5664,CA,,,2.0,ChargePoint Network
5665,OK,,,1.0,ChargePoint Network
5666,FL,,,4.0,ChargePoint Network
5667,NE,,,1.0,ChargePoint Network
5668,IL,,,4.0,ChargePoint Network
5669,WA,,,1.0,ChargePoint Network
5670,CA,,,2.0,ChargePoint Network
5671,CT,,,2.0,ChargePoint Network
5672,AZ,,,3.0,ChargePoint Network
5673,CA,,,1.0,ChargePoint Network
5674,MA,,,2.0,ChargePoint Network
5675,MD,,,1.0,SemaCharge Network
5676,TX,,,2.0,SemaCharge Network
5677,MD,,,1.0,SemaCharge Network
5678,AZ,,,2.0,ChargePoint Network
5679,OR,,1.0,3.0,ChargePoint Network
5680,WA,,,2.0,ChargePoint Network
5681,CA,,,4.0,ChargePoint Network
5682,WA,,,2.0,ChargePoint Network
5683,RI,,,2.0,ChargePoint Network
5684,MD,,,2.0,SemaCharge Network
5685,CA,,,3.0,SemaCharge Network
5686,CA,,,1.0,SemaCharge Network
5687,DC,,,2.0,SemaCharge Network
5688,CA,,,1.0,SemaCharge Network
5689,CA,,,1.0,SemaCharge Network
5690,CA,,,1.0,SemaCharge Network
5691,FL,,,1.0,SemaCharge Network
5692,IL,,,1.0,SemaCharge Network
5693,CT,,,1.0,SemaCharge Network
5694,FL,,,1.0,SemaCharge Network
5695,MD,,,4.0,SemaCharge Network
5696,CA,,,4.0,SemaCharge Network
5697,MI,,,1.0,SemaCharge Network
5698,VA,,,4.0,SemaCharge Network
5699,SC,,,2.0,ChargePoint Network
5700,CA,,,2.0,ChargePoint Network
5701,CA,,,2.0,ChargePoint Network
5702,CA,,,6.0,ChargePoint Network
5703,NC,,,4.0,ChargePoint Network
5704,FL,,,2.0,ChargePoint Network
5705,UT,,,2.0,ChargePoint Network
5706,TX,,,4.0,ChargePoint Network
5707,AR,,,1.0,ChargePoint Network
5708,CA,,,4.0,ChargePoint Network
5709,MO,,,10.0,ChargePoint Network
5710,CA,,,4.0,ChargePoint Network
5711,GA,,,12.0,ChargePoint Network
5712,NC,,,2.0,
5713,FL,,,2.0,
5714,GA,,,1.0,Tesla
5715,IN,,,2.0,
5716,WA,,,2.0,
5717,WA,,,1.0,
5718,WA,,,1.0,
5719,WA,,,2.0,
5720,WA,,,1.0,
5721,WA,,,1.0,
5722,VA,,,2.0,Tesla
5723,DC,,,1.0,SemaCharge Network
5724,DC,,,2.0,SemaCharge Network
5725,CA,,,2.0,ChargePoint Network
5726,CA,,,2.0,ChargePoint Network
5727,GA,,,2.0,ChargePoint Network
5728,GA,,,2.0,ChargePoint Network
5729,CA,,1.0,16.0,ChargePoint Network
5730,IL,,,2.0,ChargePoint Network
5731,NE,,,1.0,ChargePoint Network
5732,CO,,,2.0,ChargePoint Network
5733,UT,,,2.0,
5734,LA,,,1.0,
5735,CO,,,2.0,ChargePoint Network
5736,FL,,,2.0,ChargePoint Network
5737,CA,,,8.0,ChargePoint Network
5738,CA,,,4.0,ChargePoint Network
5739,TX,,,2.0,ChargePoint Network
5740,TX,,,8.0,ChargePoint Network
5741,CA,,,1.0,ChargePoint Network
5742,MI,,,2.0,ChargePoint Network
5743,CA,,,1.0,ChargePoint Network
5744,OR,,1.0,1.0,ChargePoint Network
5745,NC,1.0,,2.0,
5746,CO,,,2.0,
5747,CA,,,2.0,Tesla
5748,CO,,,1.0,
5749,CA,,,2.0,ChargePoint Network
5750,NV,,1.0,1.0,ChargePoint Network
5751,GA,,,2.0,ChargePoint Network
5752,VA,,,2.0,
5753,CA,,,2.0,ChargePoint Network
5754,MD,,,2.0,ChargePoint Network
5755,CA,,,6.0,ChargePoint Network
5756,WA,,,4.0,ChargePoint Network
5757,TN,,,1.0,SemaCharge Network
5758,OR,,,2.0,ChargePoint Network
5759,AR,,,2.0,ChargePoint Network
5760,GA,,,2.0,ChargePoint Network
5761,GA,,,2.0,ChargePoint Network
5762,MA,,,2.0,ChargePoint Network
5763,NC,,,2.0,SemaCharge Network
5764,CA,,,3.0,ChargePoint Network
5765,FL,,,2.0,ChargePoint Network
5766,NV,,,2.0,ChargePoint Network
5767,GA,,,2.0,ChargePoint Network
5768,WA,,,2.0,ChargePoint Network
5769,NY,,,2.0,ChargePoint Network
5770,CA,,,2.0,ChargePoint Network
5771,CA,,,2.0,
5772,MD,,,2.0,
5773,MD,,,4.0,
5774,MD,,,4.0,
5775,MD,,,1.0,
5776,CA,,,2.0,ChargePoint Network
5777,WA,,,2.0,ChargePoint Network
5778,CA,,,4.0,ChargePoint Network
5779,VA,,,2.0,ChargePoint Network
5780,CO,,,1.0,ChargePoint Network
5781,FL,,,1.0,ChargePoint Network
5782,MO,2.0,,,ChargePoint Network
5783,CA,,,2.0,ChargePoint Network
5784,CA,2.0,,40.0,ChargePoint Network
5785,NC,,,1.0,SemaCharge Network
5786,CA,,,5.0,ChargePoint Network
5787,CA,,,4.0,ChargePoint Network
5788,NY,,,2.0,ChargePoint Network
5789,PA,,,2.0,ChargePoint Network
5790,TX,,,2.0,ChargePoint Network
5791,IA,,,2.0,ChargePoint Network
5792,CA,4.0,,22.0,ChargePoint Network
5793,VA,,,4.0,SemaCharge Network
5794,MD,,,1.0,SemaCharge Network
5795,CA,,,1.0,ChargePoint Network
5796,GA,,,2.0,ChargePoint Network
5797,CA,,,4.0,ChargePoint Network
5798,CA,,,4.0,ChargePoint Network
5799,CA,,,2.0,ChargePoint Network
5800,WA,,,2.0,ChargePoint Network
5801,NC,,,2.0,ChargePoint Network
5802,CA,,,2.0,ChargePoint Network
5803,DC,,1.0,1.0,ChargePoint Network
5804,CA,,1.0,1.0,ChargePoint Network
5805,CA,,,6.0,ChargePoint Network
5806,CA,,,2.0,ChargePoint Network
5807,CT,,,2.0,ChargePoint Network
5808,CA,,,2.0,
5809,CA,,,3.0,
5810,CA,,,2.0,
5811,CA,,,3.0,
5812,MA,,,2.0,ChargePoint Network
5813,NY,,,2.0,ChargePoint Network
5814,FL,,,2.0,ChargePoint Network
5815,IL,,,6.0,ChargePoint Network
5816,CA,,,2.0,ChargePoint Network
5817,CA,,,2.0,ChargePoint Network
5818,CA,,,1.0,ChargePoint Network
5819,MA,,,2.0,ChargePoint Network
5820,MA,,,2.0,ChargePoint Network
5821,MA,,,2.0,ChargePoint Network
5822,GA,,,4.0,ChargePoint Network
5823,GA,,,2.0,ChargePoint Network
5824,MA,,,2.0,ChargePoint Network
5825,CT,,,1.0,
5826,CA,,,28.0,ChargePoint Network
5827,SC,,,2.0,ChargePoint Network
5828,GA,,,2.0,ChargePoint Network
5829,GA,,,2.0,ChargePoint Network
5830,GA,,,2.0,ChargePoint Network
5831,IL,,,2.0,ChargePoint Network
5832,CO,,,2.0,ChargePoint Network
5833,IN,,,2.0,ChargePoint Network
5834,MN,,,2.0,ChargePoint Network
5835,GA,1.0,,,Greenlots
5836,WI,,,8.0,SemaCharge Network
5837,CA,,,2.0,ChargePoint Network
5838,NC,,,4.0,ChargePoint Network
5839,AZ,,,2.0,ChargePoint Network
5840,GA,,,2.0,SemaCharge Network
5841,IL,,,2.0,ChargePoint Network
5842,CA,,,2.0,ChargePoint Network
5843,VA,,,4.0,ChargePoint Network
5844,NY,,,4.0,ChargePoint Network
5845,CA,6.0,,,Tesla
5846,OH,2.0,,,
5847,OH,2.0,,,Greenlots
5848,IL,,,1.0,
5849,CA,,,2.0,SemaCharge Network
5850,CA,,,4.0,ChargePoint Network
5851,MN,,,2.0,ChargePoint Network
5852,CA,,,25.0,ChargePoint Network
5853,NE,,,2.0,ChargePoint Network
5854,CA,,,2.0,ChargePoint Network
5855,CA,,,8.0,ChargePoint Network
5856,IA,,,2.0,ChargePoint Network
5857,FL,,,4.0,
5858,PA,1.0,,,ChargePoint Network
5859,NY,,,2.0,ChargePoint Network
5860,NY,,,2.0,ChargePoint Network
5861,CA,,,2.0,ChargePoint Network
5862,MA,,,2.0,ChargePoint Network
5863,MD,,,4.0,SemaCharge Network
5864,MA,,,24.0,ChargePoint Network
5865,CA,,,4.0,ChargePoint Network
5866,FL,,,1.0,ChargePoint Network
5867,CO,,,2.0,ChargePoint Network
5868,GA,,,1.0,
5869,HI,,,1.0,OpConnect
5870,HI,,,2.0,
5871,HI,,,1.0,
5872,HI,,,1.0,
5873,HI,,,2.0,
5874,HI,,,1.0,
5875,HI,,,1.0,
5876,HI,,,1.0,
5877,HI,,,1.0,
5878,HI,,,1.0,
5879,HI,,,1.0,
5880,HI,,,1.0,
5881,HI,,,2.0,
5882,HI,,,2.0,
5883,HI,,,1.0,
5884,HI,,,4.0,
5885,HI,,,2.0,
5886,CA,,,2.0,Tesla
5887,CA,,,4.0,ChargePoint Network
5888,CA,,,2.0,ChargePoint Network
5889,MA,,,2.0,ChargePoint Network
5890,MA,,,4.0,ChargePoint Network
5891,CA,,,2.0,ChargePoint Network
5892,CA,,,2.0,ChargePoint Network
5893,CA,,,2.0,ChargePoint Network
5894,CA,,,2.0,ChargePoint Network
5895,CA,,,4.0,ChargePoint Network
5896,MA,,,2.0,ChargePoint Network
5897,MA,,,2.0,ChargePoint Network
5898,TX,,,4.0,ChargePoint Network
5899,PA,,,2.0,ChargePoint Network
5900,CA,,,3.0,ChargePoint Network
5901,CA,,,2.0,ChargePoint Network
5902,NJ,,,6.0,ChargePoint Network
5903,IL,,,2.0,SemaCharge Network
5904,KS,,,6.0,ChargePoint Network
5905,PA,,,4.0,ChargePoint Network
5906,NY,,,12.0,ChargePoint Network
5907,CA,,,4.0,ChargePoint Network
5908,CA,,,4.0,ChargePoint Network
5909,NY,,,2.0,ChargePoint Network
5910,CA,,,2.0,ChargePoint Network
5911,CA,,,4.0,ChargePoint Network
5912,KS,,,4.0,ChargePoint Network
5913,KS,,,6.0,ChargePoint Network
5914,PA,,,4.0,ChargePoint Network
5915,CO,,,2.0,ChargePoint Network
5916,NE,,1.0,1.0,ChargePoint Network
5917,NE,,1.0,1.0,ChargePoint Network
5918,UT,,,2.0,ChargePoint Network
5919,IL,,,1.0,ChargePoint Network
5920,MN,,,2.0,ChargePoint Network
5921,NY,,,2.0,ChargePoint Network
5922,FL,,,1.0,ChargePoint Network
5923,CA,,,4.0,ChargePoint Network
5924,DC,,,3.0,
5925,GA,,,2.0,
5926,VA,,,2.0,Tesla
5927,GA,,,1.0,
5928,GA,,,4.0,SemaCharge Network
5929,DC,,,1.0,SemaCharge Network
5930,CA,,,2.0,ChargePoint Network
5931,NY,,,12.0,ChargePoint Network
5932,PA,,,4.0,ChargePoint Network
5933,WA,,,1.0,
5934,NC,,,2.0,
5935,NJ,,,2.0,Tesla
5936,MI,,1.0,1.0,
5937,NC,,,2.0,Tesla
5938,MI,,,2.0,
5939,ME,,,1.0,
5940,NH,,,1.0,
5941,MO,,,3.0,Tesla
5942,MA,,,2.0,ChargePoint Network
5943,MI,,,4.0,ChargePoint Network
5944,MO,,,3.0,
5945,MD,,,1.0,
5946,MD,,,1.0,
5947,FL,,,1.0,Tesla
5948,FL,,,1.0,Tesla
5949,OH,1.0,,6.0,
5950,GA,,,4.0,ChargePoint Network
5951,NY,,,4.0,ChargePoint Network
5952,GA,,,4.0,ChargePoint Network
5953,MN,,,1.0,ChargePoint Network
5954,IL,,,2.0,ChargePoint Network
5955,OR,,,2.0,ChargePoint Network
5956,OH,,,4.0,ChargePoint Network
5957,NC,,,4.0,ChargePoint Network
5958,CO,,,1.0,ChargePoint Network
5959,NJ,,,1.0,SemaCharge Network
5960,CA,,,2.0,ChargePoint Network
5961,CA,,,2.0,ChargePoint Network
5962,MO,,1.0,1.0,ChargePoint Network
5963,IL,,,2.0,ChargePoint Network
5964,CA,,,2.0,ChargePoint Network
5965,NJ,,,1.0,
5966,AL,8.0,,,Tesla
5967,CA,4.0,,,Tesla
5968,CA,8.0,,,Tesla
5969,FL,4.0,,,Tesla
5970,ID,6.0,,,Tesla
5971,IL,6.0,,,Tesla
5972,IA,8.0,,,Tesla
5973,MO,6.0,,,Tesla
5974,MO,5.0,,,Tesla
5975,NV,4.0,,,Tesla
5976,NM,6.0,,,Tesla
5977,NY,8.0,,,Tesla
5978,NC,8.0,,,Tesla
5979,OH,8.0,,,Tesla
5980,OK,6.0,,,Tesla
5981,OK,6.0,,,Tesla
5982,TX,6.0,,,Tesla
5983,UT,10.0,,3.0,Tesla
5984,UT,6.0,,,Tesla
5985,UT,6.0,,,Tesla
5986,MN,,,6.0,ChargePoint Network
5987,NY,,,2.0,ChargePoint Network
5988,CO,,,2.0,ChargePoint Network
5989,FL,,,4.0,ChargePoint Network
5990,WY,,,3.0,Tesla
5991,WY,,,2.0,Tesla
5992,ME,,,2.0,Tesla
5993,ME,,,2.0,Tesla
5994,ME,,,1.0,Tesla
5995,ME,,,2.0,Tesla
5996,ID,,,2.0,Tesla
5997,ID,,,3.0,Tesla
5998,ID,,,1.0,Tesla
5999,ID,,,1.0,Tesla
6000,VT,,,6.0,Tesla
6001,VT,,,1.0,Tesla
6002,VT,,,2.0,Tesla
6003,VT,,,2.0,Tesla
6004,VT,,,4.0,Tesla
6005,VT,,,1.0,Tesla
6006,OH,,,3.0,Tesla
6007,OH,,,1.0,Tesla
6008,OH,,,2.0,Tesla
6009,OH,,,1.0,Tesla
6010,OH,,,1.0,Tesla
6011,OH,,,2.0,Tesla
6012,OR,,,2.0,Tesla
6013,OR,,,2.0,Tesla
6014,OR,,,3.0,Tesla
6015,OR,,,1.0,Tesla
6016,OR,,,1.0,Tesla
6017,OR,,,2.0,Tesla
6018,OR,,,1.0,Tesla
6019,OR,,,1.0,Tesla
6020,OR,,,2.0,Tesla
6021,OR,,,5.0,Tesla
6022,OR,,,2.0,Tesla
6023,OR,,,7.0,Tesla
6024,OR,,,3.0,Tesla
6025,OR,,,2.0,Tesla
6026,OR,,,2.0,Tesla
6027,OR,,,1.0,Tesla
6028,NJ,,,1.0,SemaCharge Network
6029,NH,,,2.0,ChargePoint Network
6030,FL,,,2.0,
6031,FL,,,2.0,
6032,FL,,,2.0,
6033,FL,,,1.0,
6034,FL,,,2.0,
6035,FL,,,2.0,
6036,CA,,,2.0,
6037,CA,,,2.0,
6038,CA,,,2.0,
6039,CA,,,5.0,
6040,CA,,,4.0,
6041,WA,,,2.0,SemaCharge Network
6042,MA,,,2.0,ChargePoint Network
6043,CA,,,2.0,ChargePoint Network
6044,MI,,,1.0,
6045,MI,,,1.0,
6046,MI,,,1.0,
6047,GA,,,4.0,SemaCharge Network
6048,CA,,,2.0,ChargePoint Network
6049,SC,,,2.0,ChargePoint Network
6050,SC,,,4.0,ChargePoint Network
6051,CO,,,2.0,
6052,CA,,,3.0,Tesla
6053,ID,,,2.0,
6054,ID,,,2.0,
6055,ID,,,1.0,
6056,WY,,,2.0,
6057,ME,,,2.0,
6058,NY,,,2.0,
6059,OR,,,1.0,
6060,VA,,,2.0,
6061,CA,,,2.0,ChargePoint Network
6062,MA,,,2.0,ChargePoint Network
6063,PA,,,2.0,ChargePoint Network
6064,MA,,,2.0,ChargePoint Network
6065,MA,,,2.0,ChargePoint Network
6066,NY,,,2.0,ChargePoint Network
6067,GA,,,2.0,ChargePoint Network
6068,MA,,,8.0,ChargePoint Network
6069,VT,,,2.0,ChargePoint Network
6070,VT,,,2.0,ChargePoint Network
6071,GA,,,4.0,ChargePoint Network
6072,SC,,,4.0,ChargePoint Network
6073,MO,,,4.0,ChargePoint Network
6074,SC,,,8.0,ChargePoint Network
6075,SC,,,4.0,ChargePoint Network
6076,CO,,,2.0,SemaCharge Network
6077,GA,,,3.0,SemaCharge Network
6078,CA,,,10.0,ChargePoint Network
6079,FL,,,2.0,ChargePoint Network
6080,CO,,,2.0,ChargePoint Network
6081,CA,,,5.0,ChargePoint Network
6082,GA,,,4.0,ChargePoint Network
6083,GA,,,8.0,ChargePoint Network
6084,CA,,,5.0,ChargePoint Network
6085,MO,2.0,,4.0,ChargePoint Network
6086,MO,2.0,,4.0,ChargePoint Network
6087,MO,2.0,,,ChargePoint Network
6088,MO,,,4.0,ChargePoint Network
6089,WA,,,2.0,ChargePoint Network
6090,MO,2.0,,,ChargePoint Network
6091,KS,2.0,,,ChargePoint Network
6092,MO,,,6.0,ChargePoint Network
6093,MO,,,6.0,ChargePoint Network
6094,CA,,,2.0,
